qewr,qerwr,asdfsa,2022-07-08 00:36:54.570416979 UTC,adsfasfdsafawefewa
time,x,y,z
43243214144,-889,-60,395
43248214144,-890,-60,398
43253214144,-891,-59,394
43258214144,-891,-57,397
43263214144,-892,-59,397
43268214144,-890,-56,395
43273214144,-891,-58,398
43278214144,-892,-55,398
43283214144,-892,-61,393
43288214144,-890,-59,398
43293214144,-889,-55,398
43298214144,-888,-61,397
43303214144,-891,-60,396
43308214144,-890,-58,400
43313214144,-890,-62,398
43318214144,-889,-57,400
43323214144,-888,-62,399
43328214144,-890,-60,398
43333214144,-890,-61,401
43338214144,-893,-60,398
43343214144,-891,-60,399
43348214144,-894,-57,399
43353214144,-894,-59,391
43358214144,-888,-58,394
43360676288,-891,-63,395
43365676288,-884,-66,398
43370676288,-884,-70,405
43375676288,-882,-72,412
43380676288,-885,-64,409
43385676288,-894,-50,401
43390676288,-901,-45,383
43395676288,-909,-60,321
43400676288,-915,-66,288
43405676288,-901,-58,335
43410676288,-885,-56,402
43415676288,-877,-60,414
43420676288,-884,-64,423
43425676288,-885,-72,448
43430676288,-888,-71,419
43435676288,-887,-70,404
43440676288,-881,-72,407
43445676288,-879,-58,445
43450676288,-886,-50,432
43455676288,-897,-50,395
43460676288,-901,-55,380
43465676288,-896,-55,377
43470676288,-891,-62,371
43475676288,-881,-65,389
43480676288,-875,-64,399
43485676288,-881,-64,402
43490676288,-884,-61,408
43495676288,-885,-57,415
43500676288,-888,-55,416
43505676288,-893,-56,414
43510676288,-892,-55,415
43515676288,-896,-55,411
43520676288,-898,-61,415
43525676288,-904,-63,410
43530676288,-906,-64,411
43535676288,-910,-65,409
43538107966,-908,-68,411
43543107966,-905,-64,404
43548107966,-901,-61,395
43553107966,-897,-61,392
43558107966,-896,-61,385
43563107966,-891,-61,380
43568107966,-888,-59,380
43573107966,-888,-54,378
43578107966,-885,-55,381
43583107966,-882,-59,385
43588107966,-883,-63,388
43593107966,-881,-63,391
43598107966,-883,-65,394
43603107966,-881,-64,394
43608107966,-884,-62,395
43613107966,-884,-61,399
43618107966,-886,-65,404
43623107966,-887,-63,406
43628107966,-890,-66,404
43633107966,-891,-62,404
43638107966,-892,-64,409
43643107966,-892,-64,409
43648107966,-889,-64,408
43653107966,-893,-61,406
43658107966,-890,-63,409
43663107966,-891,-63,412
43668107966,-890,-65,410
43673107966,-891,-58,409
43678107966,-891,-58,410
43683107966,-889,-61,408
43688107966,-891,-61,406
43693107966,-889,-64,406
43698107966,-892,-63,400
43703107966,-892,-69,385
43708107966,-889,-67,397
43713107966,-883,-60,439
43715570110,-885,-58,440
43720570110,-895,-58,410
43725570110,-900,-56,402
43730570110,-897,-57,401
43735570110,-891,-58,394
43740570110,-892,-56,395
43745570110,-892,-58,391
43750570110,-892,-60,383
43755570110,-891,-59,392
43760570110,-887,-59,395
43765570110,-886,-59,399
43770570110,-887,-57,398
43775570110,-887,-55,400
43780570110,-887,-53,399
43785570110,-889,-52,394
43790570110,-890,-56,391
43795570110,-887,-56,394
43800570110,-888,-59,397
43805570110,-888,-63,401
43810570110,-886,-67,401
43815570110,-887,-67,401
43820570110,-887,-67,405
43825570110,-888,-67,404
43830570110,-889,-68,410
43835570110,-886,-67,407
43840570110,-887,-65,406
43845570110,-888,-66,406
43850570110,-885,-63,405
43855570110,-884,-60,405
43860570110,-887,-66,407
43865570110,-883,-63,404
43870570110,-887,-63,400
43875570110,-886,-65,401
43880570110,-885,-62,399
43885570110,-883,-62,404
43890570110,-885,-61,403
43893001788,-889,-57,405
43898001788,-886,-63,401
43903001788,-887,-67,406
43908001788,-885,-63,403
43913001788,-888,-65,402
43918001788,-887,-63,402
43923001788,-888,-64,402
43928001788,-888,-63,401
43933001788,-887,-59,405
43938001788,-889,-59,404
43943001788,-887,-59,401
43948001788,-889,-57,402
43953001788,-890,-59,397
43958001788,-893,-55,393
43963001788,-893,-56,383
43968001788,-894,-58,377
43973001788,-896,-57,380
43978001788,-891,-58,389
43983001788,-889,-57,396
43988001788,-886,-53,409
43993001788,-890,-54,414
43998001788,-891,-59,414
44003001788,-894,-59,416
44008001788,-894,-62,421
44013001788,-895,-73,415
44018001788,-895,-67,413
44023001788,-891,-65,409
44028001788,-889,-64,409
44033001788,-884,-62,412
44038001788,-884,-66,409
44043001788,-883,-64,411
44048001788,-880,-65,410
44053001788,-881,-62,409
44058001788,-883,-63,406
44063001788,-883,-65,404
44068001788,-882,-68,406
44070433440,-882,-65,411
44075433440,-882,-65,402
44080433440,-881,-64,405
44085433440,-881,-65,405
44090433440,-882,-58,406
44095433440,-881,-61,406
44100433440,-884,-59,406
44105433440,-883,-60,406
44110433440,-883,-58,407
44115433440,-883,-54,409
44120433440,-884,-54,408
44125433440,-882,-53,410
44130433440,-884,-54,407
44135433440,-884,-51,409
44140433440,-886,-54,409
44145433440,-885,-55,411
44150433440,-884,-54,413
44155433440,-883,-56,414
44160433440,-884,-56,415
44165433440,-885,-60,409
44170433440,-886,-57,411
44175433440,-886,-56,412
44180433440,-883,-56,409
44185433440,-884,-55,411
44190433440,-886,-55,411
44195433440,-885,-57,411
44200433440,-886,-57,408
44205433440,-886,-56,406
44210433440,-886,-54,410
44215433440,-890,-54,408
44220433440,-886,-57,408
44225433440,-888,-55,406
44230433440,-887,-60,406
44235433440,-886,-59,408
44240433440,-887,-59,406
44245433440,-889,-59,407
44247834564,-891,-57,407
44252834564,-888,-60,407
44257834564,-890,-56,409
44262834564,-887,-56,407
44267834564,-889,-56,405
44272834564,-888,-59,407
44277834564,-888,-59,406
44282834564,-888,-54,406
44287834564,-886,-56,407
44292834564,-887,-54,406
44297834564,-885,-59,409
44302834564,-886,-55,405
44307834564,-886,-56,405
44312834564,-888,-57,407
44317834564,-883,-54,405
44322834564,-885,-56,407
44327834564,-886,-56,405
44332834564,-886,-56,405
44337834564,-888,-56,404
44342834564,-887,-54,406
44347834564,-888,-55,400
44352834564,-887,-57,400
44357834564,-888,-57,404
44362834564,-886,-56,404
44367834564,-888,-52,402
44372834564,-888,-58,403
44377834564,-890,-54,404
44382834564,-889,-58,407
44387834564,-888,-58,404
44392834564,-887,-53,402
44397834564,-890,-55,403
44402834564,-892,-54,400
44407834564,-893,-54,400
44412834564,-892,-55,396
44417834564,-890,-54,397
44422834564,-888,-60,396
44425235698,-886,-66,410
44430235698,-885,-61,408
44435235698,-889,-55,410
44440235698,-891,-47,406
44445235698,-902,-44,385
44450235698,-908,-56,327
44455235698,-901,-60,322
44460235698,-891,-53,370
44465235698,-881,-55,408
44470235698,-881,-57,409
44475235698,-889,-62,401
44480235698,-892,-67,411
44485235698,-890,-63,418
44490235698,-888,-66,413
44495235698,-885,-69,408
44500235698,-885,-58,416
44505235698,-886,-53,425
44510235698,-892,-54,405
44515235698,-898,-52,386
44520235698,-899,-47,381
44525235698,-897,-49,373
44530235698,-894,-55,367
44535235698,-888,-58,378
44540235698,-886,-58,390
44545235698,-886,-60,392
44550235698,-887,-58,395
44555235698,-886,-57,394
44560235698,-886,-53,401
44565235698,-888,-54,402
44570235698,-886,-51,403
44575235698,-892,-56,405
44580235698,-890,-54,405
44585235698,-895,-56,405
44590235698,-896,-53,408
44595235698,-900,-55,409
44600235698,-901,-59,405
44602636832,-897,-61,410
44607636832,-900,-62,407
44612636832,-900,-60,405
44617636832,-897,-56,400
44622636832,-896,-57,400
44627636832,-893,-55,396
44632636832,-892,-54,393
44637636832,-890,-51,390
44642636832,-890,-51,392
44647636832,-888,-53,392
44652636832,-887,-55,392
44657636832,-886,-57,395
44662636832,-886,-57,389
44667636832,-887,-54,394
44672636832,-890,-55,393
44677636832,-891,-56,393
44682636832,-891,-58,392
44687636832,-895,-58,394
44692636832,-893,-56,393
44697636832,-891,-56,394
44702636832,-894,-59,393
44707636832,-893,-55,392
44712636832,-893,-55,396
44717636832,-892,-54,397
44722636832,-890,-57,397
44727636832,-890,-57,400
44732636832,-895,-54,399
44737636832,-892,-57,400
44742636832,-893,-52,400
44747636832,-894,-55,397
44752636832,-894,-56,395
44757636832,-894,-58,387
44762636832,-896,-61,377
44767636832,-896,-65,371
44772636832,-887,-58,409
44777636832,-886,-56,426
44780068494,-890,-56,412
44785068494,-903,-53,390
44790068494,-902,-55,384
44795068494,-899,-60,385
44800068494,-893,-62,382
44805068494,-896,-58,367
44810068494,-894,-65,364
44815068494,-891,-67,373
44820068494,-887,-68,384
44825068494,-886,-69,389
44830068494,-889,-59,386
44835068494,-891,-59,386
44840068494,-893,-54,383
44845068494,-894,-54,381
44850068494,-892,-50,377
44855068494,-893,-52,375
44860068494,-893,-54,380
44865068494,-892,-57,383
44870068494,-892,-60,381
44875068494,-891,-59,385
44880068494,-895,-63,390
44885068494,-894,-62,390
44890068494,-895,-60,393
44895068494,-898,-64,391
44900068494,-897,-63,393
44905068494,-897,-60,389
44910068494,-898,-59,390
44915068494,-899,-61,387
44920068494,-898,-55,385
44925068494,-894,-60,383
44930068494,-895,-59,383
44935068494,-898,-58,373
44940068494,-898,-59,382
44945068494,-897,-55,377
44950068494,-900,-54,381
44955068494,-900,-55,379
44957500146,-902,-57,379
44962500146,-900,-60,377
44967500146,-899,-58,373
44972500146,-895,-63,376
44977500146,-896,-61,379
44982500146,-898,-59,385
44987500146,-899,-60,383
44992500146,-900,-56,384
44997500146,-902,-53,383
45002500146,-905,-54,376
45007500146,-903,-53,382
45012500146,-904,-55,381
45017500146,-904,-53,377
45022500146,-906,-54,374
45027500146,-902,-55,372
45032500146,-900,-56,376
45037500146,-899,-53,375
45042500146,-902,-59,380
45047500146,-901,-55,382
45052500146,-897,-58,380
45057500146,-898,-56,387
45062500146,-901,-58,385
45067500146,-903,-58,386
45072500146,-903,-55,382
45077500146,-904,-61,382
45082500146,-907,-60,382
45087500146,-900,-61,377
45092500146,-905,-58,373
45097500146,-901,-58,372
45102500146,-900,-60,376
45107500146,-899,-60,374
45112500146,-902,-54,377
45117500146,-902,-56,377
45122500146,-899,-55,370
45127500146,-904,-58,369
45132500146,-903,-57,375
45134962290,-908,-57,377
45139962290,-904,-63,380
45144962290,-905,-59,374
45149962290,-904,-58,375
45154962290,-905,-59,376
45159962290,-904,-63,376
45164962290,-902,-56,377
45169962290,-901,-60,375
45174962290,-904,-61,376
45179962290,-902,-62,371
45184962290,-903,-58,372
45189962290,-906,-56,372
45194962290,-905,-57,370
45199962290,-899,-57,369
45204962290,-903,-58,369
45209962290,-903,-61,366
45214962290,-906,-60,374
45219962290,-901,-63,368
45224962290,-900,-58,369
45229962290,-898,-62,369
45234962290,-904,-59,371
45239962290,-903,-54,370
45244962290,-904,-62,372
45249962290,-905,-61,366
45254962290,-905,-58,375
45259962290,-901,-57,366
45264962290,-904,-61,368
45269962290,-907,-57,372
45274962290,-905,-57,362
45279962290,-902,-59,368
45284962290,-904,-61,373
45289962290,-900,-60,373
45294962290,-901,-61,370
45299962290,-908,-58,367
45304962290,-905,-59,373
45309962290,-904,-59,368
45312393968,-902,-58,375
45317393968,-904,-62,369
45322393968,-900,-57,374
45327393968,-907,-60,372
45332393968,-906,-58,376
45337393968,-907,-61,369
45342393968,-903,-54,373
45347393968,-908,-60,369
45352393968,-907,-64,369
45357393968,-907,-57,372
45362393968,-905,-63,368
45367393968,-902,-60,372
45372393968,-907,-55,372
45377393968,-904,-54,372
45382393968,-904,-55,367
45387393968,-905,-61,365
45392393968,-900,-60,369
45397393968,-904,-56,364
45402393968,-908,-56,369
45407393968,-902,-54,365
45412393968,-903,-53,368
45417393968,-902,-54,370
45422393968,-904,-54,368
45427393968,-905,-57,372
45432393968,-903,-55,375
45437393968,-907,-53,377
45442393968,-904,-58,372
45447393968,-906,-51,370
45452393968,-907,-55,365
45457393968,-905,-55,367
45462393968,-901,-56,375
45467393968,-899,-63,378
45472393968,-898,-62,386
45477393968,-902,-56,390
45482393968,-914,-46,386
45487393968,-922,-49,352
45489856112,-925,-66,306
45494856112,-919,-64,310
45499856112,-906,-54,352
45504856112,-895,-57,383
45509856112,-900,-58,361
45514856112,-909,-65,342
45519856112,-913,-63,341
45524856112,-912,-66,345
45529856112,-909,-63,358
45534856112,-906,-59,364
45539856112,-906,-53,364
45544856112,-913,-47,358
45549856112,-918,-43,362
45554856112,-922,-39,366
45559856112,-921,-42,354
45564856112,-913,-40,344
45569856112,-904,-44,351
45574856112,-892,-47,356
45579856112,-888,-50,370
45584856112,-883,-52,381
45589856112,-884,-52,390
45594856112,-882,-55,394
45599856112,-887,-51,394
45604856112,-886,-50,399
45609856112,-890,-54,398
45614856112,-891,-51,400
45619856112,-893,-52,399
45624856112,-901,-57,397
45629856112,-902,-56,400
45634856112,-904,-63,395
45639856112,-909,-62,395
45644856112,-906,-63,391
45649856112,-909,-61,390
45654856112,-905,-61,385
45659856112,-904,-62,382
45664856112,-902,-63,382
45667318282,-903,-63,375
45672318282,-900,-57,373
45677318282,-898,-56,368
45682318282,-896,-59,362
45687318282,-895,-54,363
45692318282,-892,-57,370
45697318282,-895,-56,376
45702318282,-895,-60,382
45707318282,-893,-56,376
45712318282,-894,-58,382
45717318282,-895,-60,387
45722318282,-900,-57,385
45727318282,-896,-59,379
45732318282,-896,-63,386
45737318282,-898,-61,390
45742318282,-898,-56,395
45747318282,-899,-59,391
45752318282,-902,-59,392
45757318282,-901,-56,393
45762318282,-897,-53,394
45767318282,-900,-55,399
45772318282,-901,-51,400
45777318282,-903,-49,404
45782318282,-902,-48,398
45787318282,-908,-49,396
45792318282,-909,-46,396
45797318282,-909,-49,394
45802318282,-907,-47,389
45807318282,-911,-51,371
45812318282,-907,-56,391
45817318282,-895,-49,417
45822318282,-900,-43,411
45827318282,-913,-47,386
45832318282,-911,-53,362
45837318282,-906,-55,366
45842318282,-899,-55,366
45844719432,-896,-57,358
45849719432,-894,-58,360
45854719432,-894,-63,356
45859719432,-895,-61,361
45864719432,-889,-60,373
45869719432,-890,-59,378
45874719432,-889,-56,375
45879719432,-892,-57,368
45884719432,-891,-53,367
45889719432,-891,-57,369
45894719432,-891,-52,365
45899719432,-889,-53,369
45904719432,-889,-54,373
45909719432,-890,-56,369
45914719432,-892,-61,375
45919719432,-893,-59,380
45924719432,-896,-59,382
45929719432,-895,-57,385
45934719432,-898,-58,381
45939719432,-898,-58,386
45944719432,-901,-57,388
45949719432,-903,-52,390
45954719432,-901,-52,389
45959719432,-904,-52,390
45964719432,-900,-55,390
45969719432,-903,-55,388
45974719432,-902,-54,385
45979719432,-898,-56,380
45984719432,-898,-53,380
45989719432,-895,-53,386
45994719432,-897,-53,386
45999719432,-895,-54,389
46004719432,-895,-56,382
46009719432,-896,-56,383
46014719432,-896,-59,381
46019719432,-897,-60,380
46022181586,-895,-60,382
46027181586,-896,-55,380
46032181586,-896,-53,385
46037181586,-894,-57,384
46042181586,-896,-55,379
46047181586,-898,-55,384
46052181586,-896,-56,382
46057181586,-898,-55,380
46062181586,-897,-56,382
46067181586,-895,-57,384
46072181586,-895,-59,381
46077181586,-895,-56,387
46082181586,-898,-54,383
46087181586,-897,-55,384
46092181586,-896,-57,385
46097181586,-896,-55,385
46102181586,-895,-57,388
46107181586,-896,-53,385
46112181586,-897,-54,388
46117181586,-899,-50,386
46122181586,-899,-50,388
46127181586,-898,-55,389
46132181586,-895,-55,385
46137181586,-898,-53,390
46142181586,-897,-57,387
46147181586,-900,-52,383
46152181586,-898,-54,385
46157181586,-897,-50,383
46162181586,-896,-53,381
46167181586,-893,-53,384
46172181586,-897,-46,385
46177181586,-899,-48,386
46182181586,-899,-52,381
46187181586,-899,-50,388
46192181586,-896,-50,388
46197181586,-895,-51,386
46199582736,-894,-51,389
46204582736,-894,-51,387
46209582736,-895,-49,388
46214582736,-895,-49,386
46219582736,-895,-51,387
46224582736,-895,-52,392
46229582736,-896,-55,388
46234582736,-894,-52,391
46239582736,-896,-50,386
46244582736,-897,-52,390
46249582736,-898,-48,389
46254582736,-898,-50,388
46259582736,-897,-50,388
46264582736,-899,-53,392
46269582736,-896,-50,384
46274582736,-897,-49,389
46279582736,-896,-50,392
46284582736,-897,-54,391
46289582736,-897,-51,388
46294582736,-897,-52,390
46299582736,-896,-52,387
46304582736,-895,-49,386
46309582736,-893,-53,389
46314582736,-897,-52,387
46319582736,-893,-53,387
46324582736,-897,-51,385
46329582736,-897,-53,384
46334582736,-895,-53,387
46339582736,-896,-51,389
46344582736,-894,-52,389
46349582736,-895,-53,389
46354582736,-895,-49,392
46359582736,-894,-52,387
46364582736,-894,-53,392
46369582736,-894,-54,389
46374582736,-894,-53,388
46377044890,-900,-53,387
46382044890,-894,-52,391
46387044890,-896,-53,388
46392044890,-894,-55,387
46397044890,-896,-57,383
46402044890,-895,-54,387
46407044890,-901,-55,386
46412044890,-896,-57,388
46417044890,-895,-55,390
46422044890,-893,-53,384
46427044890,-898,-54,387
46432044890,-894,-55,387
46437044890,-898,-51,390
46442044890,-896,-51,390
46447044890,-897,-56,390
46452044890,-896,-60,389
46457044890,-900,-56,389
46462044890,-895,-54,389
46467044890,-898,-53,388
46472044890,-895,-52,391
46477044890,-893,-53,387
46482044890,-893,-54,387
46487044890,-893,-58,391
46492044890,-893,-63,395
46497044890,-894,-55,400
46502044890,-901,-49,403
46507044890,-907,-44,399
46512044890,-912,-50,358
46517044890,-908,-61,312
46522044890,-897,-56,330
46527044890,-888,-56,381
46532044890,-888,-48,397
46537044890,-896,-48,372
46542044890,-903,-56,361
46547044890,-897,-55,384
46552044890,-893,-59,402
46554446040,-887,-64,402
46559446040,-894,-64,396
46564446040,-895,-56,403
46569446040,-898,-51,399
46574446040,-900,-48,393
46579446040,-901,-47,378
46584446040,-902,-49,371
46589446040,-897,-52,361
46594446040,-889,-52,367
46599446040,-888,-55,372
46604446040,-886,-55,375
46609446040,-889,-52,381
46614446040,-887,-51,385
46619446040,-893,-53,386
46624446040,-891,-52,388
46629446040,-892,-53,386
46634446040,-899,-47,392
46639446040,-894,-52,392
46644446040,-896,-49,392
46649446040,-903,-51,395
46654446040,-901,-55,397
46659446040,-903,-52,398
46664446040,-905,-54,396
46669446040,-902,-56,396
46674446040,-901,-54,395
46679446040,-903,-58,389
46684446040,-899,-62,387
46689446040,-897,-51,381
46694446040,-894,-48,381
46699446040,-895,-52,378
46704446040,-896,-51,377
46709446040,-892,-50,373
46714446040,-893,-51,380
46719446040,-891,-51,382
46724446040,-890,-57,378
46729446040,-894,-53,383
46731877702,-893,-55,384
46736877702,-896,-51,384
46741877702,-899,-51,389
46746877702,-894,-58,386
46751877702,-896,-58,391
46756877702,-893,-53,388
46761877702,-897,-51,390
46766877702,-895,-58,387
46771877702,-894,-56,394
46776877702,-898,-54,391
46781877702,-897,-56,392
46786877702,-900,-58,392
46791877702,-898,-58,391
46796877702,-900,-55,392
46801877702,-896,-56,393
46806877702,-899,-53,387
46811877702,-898,-49,385
46816877702,-897,-53,380
46821877702,-896,-58,366
46826877702,-898,-58,362
